,Year,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,BMI,Player_Type,Position_Type,Position,Player Name,Round_One
183,2009,23.0,Pittsburgh,1.8542,110.6765383,4.7,90.17,27.0,302.26,7.0,4.39,32.19158894,defense,line_backer,ILB,Scott McKillop,0
184,2009,22.0,LSU,1.905,133.8097492,5.19,66.04,25.0,236.22,,,36.87209351,defense,defensive_lineman,DT,Ricky Jean-Francois,0
185,2009,21.0,Alabama,1.8288,94.80080533,4.5,91.44,24.0,307.34,7.35,4.51,28.34520489,offense,backs_receivers,RB,Glen Coffee,0
186,2009,23.0,LSU,1.8796,94.80080533,4.49,95.25,13.0,327.66,7.25,4.23,26.8337367,defense,defensive_back,FS,Curtis Taylor,0
187,2009,22.0,Wake Forest,1.8796,115.212462,4.52,93.98,25.0,314.96,7.15,4.51,32.61133551,defense,line_backer,OLB,Aaron Curry,1
188,2009,21.0,California,1.905,110.6765383,4.61,82.55,24.0,292.1,6.99,4.36,30.49759599,offense,backs_receivers,TE,Cameron Morrah,0
189,2009,22.0,Rutgers,1.8288,96.16158244,4.55,87.63,21.0,294.64,7.35,4.16,28.75207386,defense,defensive_back,SS,Courtney Greene,0
190,2009,23.0,Penn St.,1.778,82.55381134,4.31,87.63,12.0,299.72,7.01,4.48,26.11401296,offense,backs_receivers,WR,Deon Butler,0
191,2009,22.0,Oregon,1.9558,140.1600423,5.26,62.23,22.0,236.22,7.39,4.5,36.64167652,offense,offensive_lineman,C,Max Unger,0
192,2009,21.0,Kansas St.,1.9812,112.4909078,4.9,85.09,,302.26,7.11,4.43,28.65898352,offense,backs_receivers,QB,Josh Freeman,1
193,2009,23.0,Oregon St.,1.7526,85.72895793,4.45,76.2,13.0,279.4,7.03,4.28,27.91013454,offense,backs_receivers,WR,Sammie Stroughter,0
194,2009,22.0,Illinois,1.9304,136.9848957,5.01,78.74,27.0,281.94,7.35,4.56,36.76021694,offense,offensive_lineman,OT,Xavier Fulton,0
195,2009,22.0,USC,1.9558,123.3771246,4.76,77.47,22.0,266.7,7.4,4.47,32.25416186,defense,defensive_lineman,DE,Kyle Moore,0
196,2009,21.0,Texas,1.8542,140.6136347,4.93,81.28,36.0,261.62,8.01,4.74,40.89914988,defense,defensive_lineman,DT,Roy Miller,0
197,2009,20.0,Rutgers,1.905,98.88313666,4.47,93.98,23.0,314.96,,4.47,27.24785215,offense,backs_receivers,WR,Kenny Britt,1
198,2009,22.0,Southern Miss,1.8796,104.7798375,4.49,86.36,19.0,312.42,7.24,4.35,29.65834056,defense,line_backer,ILB,Gerald McRath,0
199,2009,22.0,Hawaii,1.7526,84.82177319,4.47,100.33,18.0,327.66,,,27.6147892,defense,defensive_back,CB,Ryan Mouton,0
200,2009,22.0,Stephen F. Austin,1.8796,92.53284348,4.42,93.98,,304.8,,4.18,26.19178127,offense,backs_receivers,WR,Dominique Edison,0
201,2009,21.0,South Carolina,1.9558,111.583723,4.49,104.14,23.0,312.42,,,29.17104345,offense,backs_receivers,TE,Jared Cook,0
202,2009,22.0,Michigan St.,1.7526,92.98643585,4.5,86.36,23.0,292.1,6.87,4.11,30.27289725,offense,backs_receivers,RB,Javon Ringer,0
203,2009,22.0,Auburn,1.8796,138.7992652,5.0,83.82,,,,,39.28767191,defense,defensive_lineman,DT,Sen'Derrick Marks,0
204,2009,22.0,Tulane,1.9558,140.1600423,5.3,76.2,21.0,254.0,7.65,4.84,36.64167652,offense,offensive_lineman,OT,Troy Kropog,0
205,2009,22.0,Texas,1.905,119.2947933,4.63,100.33,31.0,,,,32.87240879,defense,defensive_lineman,DE,Brian Orakpo,1
206,2009,23.0,Nevada,1.9304,98.88313666,4.43,81.28,9.0,294.64,7.04,4.33,26.53552084,offense,backs_receivers,WR,Marko Mitchell,0
207,2009,21.0,Idaho,1.8542,108.4085764,4.79,,23.0,,,,31.53192523,offense,backs_receivers,FB,Eddie Williams,0
208,2009,22.0,Nebraska,1.8288,110.6765383,4.67,,25.0,,,,33.09200954,defense,line_backer,OLB,Cody Glenn,0
209,2009,22.0,Maryland,1.8288,84.82177319,4.45,97.79,,325.12,6.72,3.96,25.36149911,defense,defensive_back,CB,Kevin Barnes,0
210,2010,22.0,Citadel,1.8034,88.45051215,4.4,91.44,15.0,304.8,6.77,4.15,27.19670066,offense,backs_receivers,WR,Andre Roberts,0
211,2010,23.0,TCU,1.8796,104.3262451,4.58,78.74,17.0,289.56,,,29.52994947,defense,line_backer,OLB,Daryl Washington,0
212,2010,23.0,Stanford,1.9558,111.583723,4.82,,17.0,,,,29.17104345,offense,backs_receivers,TE,Jim Dray,0
213,2010,22.0,Tennessee,1.8796,148.324705,5.19,81.28,27.0,243.84,7.88,4.87,41.98388469,defense,defensive_lineman,DT,Dan Williams,1
214,2010,21.0,Fordham,1.9558,110.2229459,4.85,85.09,,274.32,7.17,4.33,28.81529901,offense,backs_receivers,QB,John Skelton,0
215,2010,22.0,Wisconsin,1.8796,100.2439138,4.63,,,,,,28.37442971,defense,line_backer,OLB,O'Brien Schofield,0
216,2010,22.0,Alabama,1.9558,141.5208194,5.37,63.5,,231.14,8.15,5.01,36.99742096,offense,offensive_lineman,OG,Mike Johnson,0
217,2010,21.0,Kentucky,1.905,136.077711,4.98,83.82,,248.92,7.56,4.76,37.49704425,defense,defensive_lineman,DT,Corey Peters,0
218,2010,23.0,Kansas,1.8796,101.6046909,4.62,88.9,13.0,292.1,,4.23,28.75960297,offense,backs_receivers,WR,Kerry Meier,0
219,2010,22.0,Missouri,1.8542,108.4085764,4.62,101.6,34.0,312.42,6.99,4.38,31.53192523,defense,line_backer,OLB,Sean Weatherspoon,1
220,2010,22.0,Oklahoma,1.8034,87.99691978,4.46,85.09,10.0,297.18,7.32,4.33,27.0572304,defense,defensive_back,CB,Dominique Franks,0
221,2010,21.0,UNLV,1.905,134.7169339,5.21,66.04,35.0,266.7,7.5,4.73,37.12207381,offense,offensive_lineman,C,Joe Hawley,0
222,2010,22.0,Oregon,1.9304,112.9445001,4.59,86.36,23.0,292.1,7.32,4.59,30.30892059,offense,backs_receivers,TE,Ed Dickson,0
223,2010,21.0,Alabama,1.9304,160.571699,5.71,52.07,,228.6,8.19,5.03,43.08979072,defense,defensive_lineman,DT,Terrence Cody,0
224,2010,23.0,Syracuse,1.905,136.5313034,5.04,,,,,,37.6220344,defense,defensive_lineman,DT,Arthur Jones,0
225,2010,22.0,Texas,1.905,113.3980925,4.65,92.71,25.0,299.72,7.26,4.53,31.24753687,defense,line_backer,OLB,Sergio Kindle,0
226,2010,22.0,Utah,1.8288,86.63614267,4.56,93.98,15.0,289.56,6.95,4.38,25.90399107,offense,backs_receivers,WR,David Reed,0
227,2010,24.0,BYU,1.9304,111.1301307,4.68,86.36,27.0,287.02,6.72,4.17,29.8220303,offense,backs_receivers,TE,Dennis Pitta,0
228,2010,21.0,Central Florida,1.905,142.4280042,5.12,73.66,34.0,248.92,7.61,4.73,39.24690631,defense,defensive_lineman,DT,Torell Troup,0
229,2010,21.0,James Madison,1.8288,111.583723,4.64,92.71,24.0,309.88,7.22,4.37,33.36325552,defense,line_backer,OLB,Arthur Moats,0
230,2010,22.0,Clemson,1.8034,88.90410452,4.37,,18.0,,,,27.33617092,offense,backs_receivers,RB,C.J. Spiller,1
231,2010,22.0,Virginia Tech,1.9558,142.4280042,5.18,68.58,29.0,243.84,,4.7,37.23458391,offense,offensive_lineman,OT,Ed Wang,0
232,2010,22.0,Connecticut,1.905,95.2543977,4.39,86.36,16.0,312.42,6.94,4.6,26.24793097,offense,backs_receivers,WR,Marcus Easley,0
233,2010,22.0,Iowa,1.9812,146.5103355,5.46,59.69,22.0,233.68,7.96,4.86,37.32601483,offense,offensive_lineman,OT,Kyle Calloway,0
234,2010,22.0,Arkansas St.,1.9558,129.2738255,4.92,,26.0,,,,33.79572107,defense,defensive_lineman,DE,Alex Carrington,0
235,2010,22.0,Troy,1.905,103.8726527,4.93,80.01,20.0,269.24,7.07,4.43,28.62274378,offense,backs_receivers,QB,Levi Brown,0
236,2010,23.0,LSU,1.8796,95.70799007,4.58,91.44,,292.1,6.81,4.23,27.09051887,offense,backs_receivers,WR,Brandon LaFell,0
237,2010,22.0,Baylor,1.905,98.42954429,4.43,87.63,15.0,314.96,6.94,4.41,27.12286201,offense,backs_receivers,WR,David Gettis,0
238,2010,22.0,Notre Dame,1.905,100.6975061,4.76,,,,,,27.74781274,offense,backs_receivers,QB,Jimmy Clausen,0
239,2010,21.0,Mississippi,1.9304,127.459456,4.82,88.9,21.0,297.18,7.25,4.65,34.20404292,defense,defensive_lineman,DE,Greg Hardy,0
240,2010,21.0,South Carolina,1.8542,111.1301307,4.71,92.71,,292.1,7.08,4.23,32.32352168,defense,line_backer,OLB,Eric Norwood,0
241,2010,21.0,Appalachian St.,1.8034,84.82177319,4.41,,,,,,26.08093858,offense,backs_receivers,WR,Armanti Edwards,0
242,2010,23.0,Cincinnati,1.9812,101.1510985,4.9,72.39,,274.32,7.06,4.53,25.76997309,offense,backs_receivers,QB,Tony Pike,0
243,2010,22.0,Central Michigan,1.905,104.3262451,4.6,74.93,,279.4,6.93,4.22,28.74773392,offense,backs_receivers,QB,Dan LeFevour,0
244,2010,21.0,Kansas St.,1.8034,85.27536556,4.5,92.71,2.0,309.88,6.74,4.07,26.22040884,defense,defensive_back,CB,Joshua Moore,0
245,2010,22.0,Northwestern,1.9812,122.4699399,4.92,,20.0,,,,31.20131271,defense,defensive_lineman,DE,Corey Wootton,0
246,2010,21.0,Florida,1.8034,93.44002822,4.44,95.25,14.0,302.26,6.95,4.36,28.73087352,defense,defensive_back,FS,Major Wright,0
247,2010,21.0,Oklahoma,1.9558,118.3876086,4.66,88.9,20.0,287.02,7.07,4.53,30.94976561,offense,backs_receivers,TE,Jermaine Gresham,1
248,2010,21.0,Georgia,1.8542,132.9025644,4.75,83.82,34.0,297.18,7.33,4.43,38.65629327,defense,defensive_lineman,DT,Geno Atkins,0
249,2010,22.0,Wake Forest,1.8288,87.08973504,4.37,93.98,15.0,322.58,6.75,4.07,26.03961406,defense,defensive_back,CB,Brandon Ghee,0
250,2010,24.0,Texas,1.8034,87.54332741,4.6,92.71,16.0,294.64,,,26.91776014,offense,backs_receivers,WR,Jordan Shipley,0
251,2010,20.0,Kansas,1.8796,93.89362059,4.66,83.82,9.0,292.1,7.1,4.57,26.57695453,offense,backs_receivers,WR,Dezmon Briscoe,0
252,2010,21.0,Florida,1.9812,125.6450865,4.68,80.01,21.0,281.94,7.21,4.61,32.01023563,defense,defensive_lineman,DE,Carlos Dunlap,0
253,2010,23.0,Texas,1.8796,111.583723,4.68,78.74,19.0,279.4,7.25,4.39,31.58420683,defense,line_backer,OLB,Roddrick Muckelroy,0
254,2010,20.0,Florida,1.8034,87.54332741,4.52,88.9,18.0,317.5,6.94,4.34,26.91776014,defense,defensive_back,CB,Joe Haden,1
255,2010,22.0,Arizona St.,1.905,142.8815966,5.22,67.31,33.0,256.54,7.56,4.51,39.37189646,offense,offensive_lineman,OG,Shawn Lauvao,0
256,2010,23.0,Texas,1.8542,97.97595192,4.79,,,289.56,,,28.49747217,offense,backs_receivers,QB,Colt McCoy,0
257,2010,22.0,South Carolina,2.0066,135.6241186,4.98,91.44,26.0,284.48,7.69,,33.68335272,defense,defensive_lineman,DE,Clifton Geathers,0
258,2010,23.0,Tennessee,1.8288,102.0582833,4.49,104.14,21.0,314.96,6.87,4.14,30.51517273,offense,backs_receivers,RB,Montario Hardesty,0
259,2010,21.0,South Florida,1.905,97.52235955,4.46,91.44,16.0,309.88,6.96,4.55,26.87288171,offense,backs_receivers,WR,Carlton Mitchell,0
260,2010,23.0,Oregon,1.778,95.70799007,4.56,86.36,19.0,307.34,,,30.275037,defense,defensive_back,SS,T.J. Ward,0
261,2010,21.0,Nebraska,1.8288,96.16158244,4.62,95.25,14.0,299.72,7.0,4.17,28.75207386,defense,defensive_back,SS,Larry Asante,0
262,2010,23.0,Penn St.,1.8796,107.0477993,4.71,95.25,24.0,304.8,,,30.30029598,defense,line_backer,ILB,Sean Lee,0
263,2010,21.0,Oklahoma St.,1.8796,102.0582833,4.52,,,,,,28.88799405,offense,backs_receivers,WR,Dez Bryant,1
264,2010,22.0,Texas Tech,1.778,92.53284348,4.52,,15.0,,,,29.27065189,defense,defensive_back,CB,Jamar Wall,0
265,2010,22.0,Notre Dame,2.032,143.3351889,5.2,74.93,29.0,264.16,7.73,4.87,34.7140605,offense,offensive_lineman,OT,Sam Young,0
266,2010,21.0,Indiana (PA),1.8288,93.89362059,4.32,90.17,,304.8,6.84,4.32,28.07395891,defense,defensive_back,CB,Akwasi Owusu-Ansah,0
267,2010,22.0,Baylor,1.905,136.077711,5.19,68.58,24.0,256.54,7.6,4.69,37.49704425,offense,offensive_lineman,C,J.D. Walton,0
268,2010,23.0,California,1.7526,84.36818082,4.75,83.82,,297.18,6.73,4.26,27.46711653,defense,defensive_back,CB,Syd'Quan Thompson,0
269,2010,23.0,Utah,1.9304,140.6136347,5.28,,27.0,,,,37.73399752,offense,offensive_lineman,OG,Zane Beadles,0
270,2010,21.0,Notre Dame,1.9304,138.7992652,5.25,74.93,35.0,236.22,7.5,4.82,37.24710723,offense,offensive_lineman,C,Eric Olsen,0
271,2010,22.0,Florida,1.905,107.0477993,4.71,97.79,,292.1,6.66,4.17,29.49767481,offense,backs_receivers,QB,Tim Tebow,1
272,2010,23.0,Oklahoma St.,1.8034,88.45051215,4.58,82.55,12.0,287.02,,,27.19670066,defense,defensive_back,CB,Perrish Cox,0
273,2010,22.0,Georgia Tech,1.905,101.6046909,4.52,,,,,,27.99779304,offense,backs_receivers,WR,Demaryius Thomas,1
274,2010,22.0,Minnesota,1.905,98.42954429,4.54,,15.0,,,,27.12286201,offense,backs_receivers,WR,Eric Decker,0
275,2010,22.0,Indiana,1.8542,117.9340162,5.05,83.82,26.0,281.94,7.5,4.74,34.3025128,defense,defensive_lineman,DE,Jammie Kirlew,0
276,2010,23.0,Nebraska,1.9304,139.2528576,5.03,90.17,32.0,266.7,7.21,4.44,37.36882981,defense,defensive_lineman,DT,Ndamukong Suh,1
277,2010,24.0,North Carolina St.,1.9558,113.8516849,4.88,96.52,25.0,299.72,7.24,4.56,29.76395083,defense,defensive_lineman,DE,Willie Young,0
278,2010,21.0,Miami (FL),2.0066,137.4384881,5.45,,23.0,,,,34.13396613,offense,offensive_lineman,OT,Jason Fox,0
279,2010,21.0,Iowa,1.8034,88.45051215,4.52,88.9,,294.64,,,27.19670066,defense,defensive_back,CB,Amari Spievey,0
280,2010,21.0,California,1.778,90.26488163,4.34,82.55,18.0,287.02,6.75,4.17,28.55323395,offense,backs_receivers,RB,Jahvid Best,1
281,2010,22.0,East Carolina,1.905,131.5417873,4.83,83.82,32.0,294.64,,4.77,36.24714277,defense,defensive_lineman,DE,C.J. Wilson,0
282,2010,24.0,Buffalo,1.8796,98.88313666,4.5,91.44,15.0,302.26,6.89,4.23,27.98925646,offense,backs_receivers,RB,James Starks,0
283,2010,21.0,Penn St.,1.9304,115.212462,4.68,81.28,23.0,284.48,,,30.91753345,offense,backs_receivers,TE,Andrew Quarless,0
284,2010,21.0,TCU,1.9304,144.695966,4.99,63.5,25.0,246.38,7.4,4.6,38.82950068,offense,offensive_lineman,OG,Marshall Newhouse,0
285,2010,22.0,Purdue,1.905,133.3561568,4.87,83.82,31.0,287.02,7.53,4.53,36.74710336,defense,defensive_lineman,DT,Mike Neal,0
286,2010,21.0,Georgia Tech,1.8542,94.80080533,4.51,,16.0,,,,27.57394298,defense,defensive_back,FS,Morgan Burnett,0
287,2010,20.0,Iowa,1.9558,142.4280042,5.2,69.85,26.0,248.92,7.7,4.75,37.23458391,offense,offensive_lineman,OT,Bryan Bulaga,1
288,2010,21.0,Auburn,1.8034,99.7903214,4.34,102.87,26.0,314.96,6.91,4.12,30.68345716,offense,backs_receivers,RB,Ben Tate,0
289,2010,22.0,Northwestern,1.8034,88.45051215,4.48,,,,,,27.19670066,defense,defensive_back,CB,Sherrick McManis,0
290,2010,21.0,Alabama,1.778,88.90410452,4.4,95.25,13.0,299.72,6.92,4.14,28.12278319,defense,defensive_back,CB,Kareem Jackson,1
291,2010,23.0,Wisconsin,1.905,110.2229459,4.71,87.63,20.0,284.48,7.09,4.35,30.37260584,offense,backs_receivers,TE,Garrett Graham,0
292,2010,21.0,Pittsburgh,1.8542,102.5118756,4.4,110.49,24.0,317.5,6.96,4.3,29.81679959,offense,backs_receivers,TE,Dorin Dickerson,0
293,2010,22.0,Miami (FL),1.8034,107.0477993,4.81,,24.0,,7.19,4.42,32.91498131,defense,line_backer,ILB,Darryl Sharpton,0
294,2010,23.0,LSU,1.651,75.29633342,4.34,106.68,10.0,294.64,6.54,4.48,27.62356218,offense,backs_receivers,WR,Trindon Holliday,0
295,2010,22.0,Arizona,1.8796,134.2633415,4.75,72.39,25.0,271.78,7.68,4.55,38.00376106,defense,defensive_lineman,DT,Earl Mitchell,0
296,2010,22.0,Colorado St.,1.905,136.077711,5.03,86.36,26.0,284.48,7.67,4.71,37.49704425,offense,offensive_lineman,OG,Shelley Smith,0
297,2010,23.0,Iowa,1.8288,106.594207,4.71,88.9,26.0,279.4,7.04,4.29,31.87140263,defense,line_backer,ILB,Pat Angerer,0
298,2010,21.0,TCU,1.8796,115.6660544,4.65,87.63,26.0,299.72,6.99,4.15,32.73972659,defense,line_backer,OLB,Jerry Hughes,1
299,2010,23.0,Clemson,1.8288,109.7693535,4.59,85.09,24.0,279.4,7.36,4.6,32.82076356,defense,line_backer,OLB,Kavell Conner,0
300,2010,22.0,Oklahoma,1.9558,118.3876086,4.72,80.01,,,,,30.94976561,offense,backs_receivers,TE,Brody Eldridge,0
301,2010,23.0,USC,1.8288,87.08973504,4.41,87.63,19.0,320.04,6.82,4.18,26.03961406,defense,defensive_back,CB,Kevin Thomas,0
302,2010,21.0,Louisiana Tech,1.8796,137.8920805,5.01,,,,,,39.03088974,defense,defensive_lineman,DT,D'Anthony Smith,0
303,2010,22.0,California,1.8796,133.8097492,4.87,90.17,21.0,294.64,7.15,4.43,37.87536998,defense,defensive_lineman,DE,Tyson Alualu,1
304,2010,21.0,Illinois,1.9304,138.3456729,5.07,,,,,,37.12538466,offense,offensive_lineman,OG,Jon Asamoah,0
305,2010,22.0,Alabama,1.7526,89.35769689,4.6,,,284.48,,,29.0915159,defense,defensive_back,CB,Javier Arenas,0
306,2010,22.0,Troy,1.8796,116.5732391,4.92,83.82,,292.1,7.23,4.53,32.99650876,defense,line_backer,OLB,Cameron Sheffield,0
307,2010,20.0,Mississippi,1.7526,78.01788764,4.53,95.25,20.0,299.72,,4.06,25.39969916,offense,backs_receivers,WR,Dexter McCluster,0
308,2010,21.0,Mississippi,1.8288,89.81128926,4.73,80.01,16.0,294.64,6.88,4.33,26.853352,defense,defensive_back,FS,Kendrick Lewis,0
309,2010,21.0,Tennessee,1.8288,95.70799007,4.4,109.22,19.0,330.2,6.8,4.23,28.61645087,defense,defensive_back,FS,Eric Berry,1
310,2010,22.0,Iowa,1.905,111.1301307,4.69,86.36,18.0,287.02,7.1,4.42,30.62258614,offense,backs_receivers,TE,Tony Moeaki,0
311,2010,21.0,Washington,1.8542,111.1301307,4.61,,35.0,,,,32.32352168,defense,line_backer,ILB,Donald Butler,0
312,2010,22.0,Fresno St.,1.8288,98.88313666,4.37,91.44,19.0,307.34,7.0,4.33,29.5658118,offense,backs_receivers,RB,Ryan Mathews,1
313,2010,21.0,Miami (FL),1.905,113.3980925,4.7,,19.0,,,,31.24753687,offense,backs_receivers,TE,Dedrick Epps,0
314,2010,23.0,North Carolina,1.9304,149.6854821,5.16,73.66,31.0,259.08,7.68,4.78,40.16844898,defense,defensive_lineman,DT,Cam Thomas,0
315,2010,22.0,Kansas,1.8034,92.98643585,4.46,100.33,17.0,304.8,,,28.59140326,defense,defensive_back,SS,Darrell Stuckey,0
316,2010,23.0,South Florida,1.9304,114.3052772,4.93,77.47,24.0,276.86,7.48,4.63,30.67408831,defense,defensive_lineman,DE,George Selvie,0
317,2010,21.0,Indiana,1.9558,143.3351889,5.21,74.93,27.0,287.02,7.42,4.67,37.47174687,offense,offensive_lineman,OT,Rodger Saffold,0
318,2010,23.0,South Florida,1.8288,88.90410452,4.5,96.52,16.0,322.58,6.87,4.05,26.58210602,defense,defensive_back,CB,Jerome Murphy,0
319,2010,22.0,Penn St.,1.905,107.5013917,4.93,82.55,25.0,292.1,6.86,4.07,29.62266496,defense,line_backer,ILB,Josh Hull,0
320,2010,21.0,Illinois,1.9304,119.7483857,4.77,,25.0,,,,32.13475918,offense,backs_receivers,TE,Michael Hoomanawanui,0
321,2010,23.0,Cincinnati,1.8288,84.82177319,4.61,99.06,,294.64,6.92,4.4,25.36149911,offense,backs_receivers,WR,Mardy Gilyard,0
322,2010,23.0,Louisiana-Lafayette,1.9304,122.9235323,4.84,,28.0,,,,32.98681719,defense,defensive_lineman,DE,Hall Davis,0
323,2010,22.0,Oklahoma,1.9304,107.0477993,4.79,,,,,,28.72652715,offense,backs_receivers,QB,Sam Bradford,1
324,2010,23.0,Utah,1.905,113.8516849,4.75,96.52,,322.58,7.07,4.27,31.37252702,defense,line_backer,OLB,Koa Misi,0
325,2010,22.0,Georgia,1.8542,97.06876718,4.51,100.33,24.0,299.72,7.43,4.54,28.23360669,defense,defensive_back,SS,Reshad Jones,0
326,2010,22.0,Penn St.,1.9558,137.8920805,5.03,73.66,26.0,269.24,7.22,4.59,36.04876914,defense,defensive_lineman,DT,Jared Odrick,1
327,2010,23.0,Maryland,1.8034,92.53284348,4.42,,,,,,28.451933,defense,defensive_back,CB,Nolan Carroll,0
328,2010,22.0,Iowa,1.9304,111.583723,4.62,83.82,16.0,297.18,7.19,4.28,29.94375287,defense,line_backer,OLB,A.J. Edds,0
329,2010,23.0,Mississippi,1.9558,148.7782974,5.15,69.85,,256.54,7.93,4.69,38.8947246,offense,offensive_lineman,OT,John Jerry,0
330,2010,23.0,Wake Forest,1.9304,147.4175203,5.12,82.55,27.0,261.62,7.84,4.9,39.55983611,offense,offensive_lineman,OG,Chris DeGeare,0
331,2010,22.0,USC,1.905,123.830717,4.65,,32.0,,,,34.12231027,defense,defensive_lineman,DE,Everson Griffen,0
332,2010,22.0,Stanford,1.8288,104.7798375,4.5,96.52,22.0,299.72,6.94,4.25,31.32891067,offense,backs_receivers,RB,Toby Gerhart,0
333,2010,23.0,Virginia,1.8796,96.16158244,4.45,96.52,7.0,335.28,6.88,4.23,27.21890995,defense,defensive_back,CB,Chris Cook,0
334,2010,22.0,Minnesota,1.905,113.3980925,4.7,83.82,20.0,292.1,7.02,4.37,31.24753687,defense,line_backer,OLB,Nate Triplett,0
335,2010,22.0,Rutgers,1.8034,87.54332741,4.38,91.44,16.0,320.04,6.7,4.07,26.91776014,defense,defensive_back,CB,Devin McCourty,1
336,2010,22.0,Ohio,1.8288,92.53284348,4.4,93.98,16.0,289.56,6.82,4.34,27.66708994,offense,backs_receivers,WR,Taylor Price,0
337,2010,22.0,Vanderbilt,1.9812,139.2528576,5.42,73.66,29.0,266.7,7.67,4.8,35.47704815,offense,offensive_lineman,OT,Thomas Welch,0
338,2010,22.0,Florida,1.905,112.9445001,5.05,73.66,,281.94,6.97,,31.12254673,defense,line_backer,ILB,Brandon Spikes,0
339,2010,22.0,North Carolina St.,1.905,137.8920805,5.19,60.96,26.0,243.84,7.81,4.66,37.99700484,offense,offensive_lineman,C,Ted Larsen,0
340,2010,21.0,Florida,1.905,120.6555704,4.89,,,,,,33.24737923,defense,defensive_lineman,DE,Jermaine Cunningham,0
341,2010,23.0,Michigan,1.9304,108.8621688,4.79,,16.0,,,,29.21341744,special_teams,kicking_specialist,P,Zoltan Mesko,0
342,2010,23.0,Oklahoma St.,1.8796,97.06876718,4.68,88.9,,279.4,7.24,4.4,27.47569212,offense,backs_receivers,QB,Zac Robinson,0
343,2010,20.0,Arizona,1.9812,119.7483857,4.68,,23.0,,,,30.5079502,offense,backs_receivers,TE,Rob Gronkowski,0
344,2010,20.0,Florida,1.8796,111.1301307,4.64,,,,,,31.45581574,offense,backs_receivers,TE,Aaron Hernandez,0
345,2010,22.0,Alabama,1.9304,142.4280042,5.08,,,,,,38.22088781,defense,defensive_lineman,DT,Brandon Deaderick,0
346,2010,22.0,Florida St.,1.8034,86.1825503,4.46,99.06,15.0,309.88,6.78,,26.49934936,defense,defensive_back,CB,Patrick Robinson,1
347,2010,22.0,Boston Col.,1.9558,136.077711,5.15,63.5,27.0,248.92,7.6,4.62,35.57444323,offense,offensive_lineman,C,Matt Tennant,0
348,2010,22.0,LSU,1.9304,140.1600423,5.15,93.98,,276.86,7.45,4.67,37.61227495,defense,defensive_lineman,DT,Al Woods,0
349,2010,23.0,Miami (FL),1.9812,117.9340162,4.53,97.79,,304.8,6.9,4.45,30.04570853,offense,backs_receivers,TE,Jimmy Graham,0
350,2010,22.0,USC,1.9558,137.4384881,5.21,80.01,21.0,,,,35.93018766,offense,offensive_lineman,OT,Charles Brown,0
351,2010,24.0,Oregon St.,1.9304,101.1510985,4.93,74.93,,254.0,7.26,4.39,27.1441337,offense,backs_receivers,QB,Sean Canfield,0
352,2010,21.0,South Florida,1.9558,122.4699399,4.71,77.47,19.0,292.1,7.18,4.67,32.0169989,defense,defensive_lineman,DE,Jason Pierre-Paul,1
353,2010,22.0,Arkansas,1.905,140.6136347,5.34,,45.0,,,,38.74694572,offense,offensive_lineman,OG,Mitch Petrus,0
354,2010,23.0,Nebraska,1.8288,111.1301307,4.65,80.01,,269.24,7.16,4.43,33.22763253,defense,line_backer,ILB,Phillip Dillard,0
355,2010,22.0,LSU,1.8796,100.2439138,4.59,91.44,9.0,292.1,6.83,4.14,28.37442971,defense,defensive_back,SS,Chad Jones,0
356,2010,22.0,East Carolina,1.8542,101.6046909,,,,,,,29.5529341,special_teams,kicking_specialist,P,Matt Dodge,0
357,2010,21.0,East Carolina,1.9304,148.7782974,5.09,76.2,39.0,254.0,8.12,4.71,39.92500383,defense,defensive_lineman,DT,Linval Joseph,0
358,2010,22.0,William & Mary,1.905,112.4909078,4.76,90.17,20.0,279.4,7.08,4.34,30.99755658,defense,line_backer,OLB,Adrian Tracy,0
359,2010,22.0,Massachusetts,1.9304,150.5926668,5.21,66.04,29.0,231.14,8.25,4.97,40.41189412,offense,offensive_lineman,OT,Vladimir Ducasse,0
360,2010,22.0,Boise St.,1.778,87.99691978,4.43,,25.0,,,,27.83581601,defense,defensive_back,CB,Kyle Wilson,1
361,2010,22.0,Kentucky,1.8034,111.583723,4.64,88.9,24.0,281.94,7.15,4.32,34.30968391,offense,backs_receivers,FB,John Conner,0
362,2010,21.0,USC,1.8034,89.81128926,4.4,92.71,18.0,304.8,,,27.61511144,offense,backs_receivers,RB,Joe McKnight,0
363,2010,20.0,Alabama,1.905,115.212462,4.68,,24.0,,,,31.74749746,defense,line_backer,ILB,Rolando McClain,1
